2024 06 21 17:16:33 1718961393.93  977.8666 1034.6426 1030.6641 1019.8268 0.00  294.27  294.09  297.40  290.27  0.90  0.71  1.41  1.12  25 16.28 64.19
2024 06 21 17:16:33 1718961394.00  978.2110 1035.0051 1031.4215 1017.8406 0.00  294.27  294.09  297.40  290.27  0.64  0.83  1.06  1.28  25 15.99 63.87
2024 06 21 17:16:34 1718961394.06  977.7240 1034.8301 1031.9096 1018.2545 0.00  294.27  294.09  297.40  290.27  0.96  0.86  0.93  0.97  25 16.14 64.00
2024 06 21 17:16:34 1718961394.13  977.7488 1035.1126 1030.1330 1018.9633 0.00  294.27  294.09  297.40  290.27  0.73  0.67  1.11  1.38  25 16.23 64.11
2024 06 21 17:16:34 1718961394.19  978.0616 1034.6342 1029.9851 1017.6427 0.00  294.27  294.09  297.40  290.27  0.73  1.04  1.14  1.73  25 16.06 63.94
2024 06 21 17:16:34 1718961394.26  977.8284 1034.8595 1030.9873 1017.8943 0.00  294.27  294.09  297.40  290.27  1.07  0.98  1.06  1.02  25 15.72 63.65
2024 06 21 17:16:34 1718961394.32  978.5361 1034.2975 1030.5680 1017.3325 0.00  294.27  294.09  297.40  290.27  0.83  0.99  1.36  0.99  25 16.02 63.64
2024 06 21 17:16:34 1718961394.38  977.9508 1034.3564 1030.3826 1019.1083 0.00  294.27  294.09  297.40  290.27  0.81  0.93  1.44  1.26  25 16.01 63.89
2024 06 21 17:16:34 1718961394.45  978.1800 1035.0798 1029.4398 1017.4931 0.00  294.27  294.09  297.40  290.27  0.88  0.75  0.67  0.74  25 16.01 63.68
2024 06 21 17:16:34 1718961394.51  978.0815 1034.9576 1029.6686 1017.6543 0.00  294.27  294.09  297.40  290.27  0.74  0.92  0.86  0.98  25 16.01 63.60
2024 06 21 17:16:34 1718961394.58  978.2514 1034.3339 1029.5804 1017.3716 0.00  294.27  294.09  297.40  290.34  0.72  0.92  1.22  0.70  25 16.03 63.98
2024 06 21 17:16:34 1718961394.64  978.3948 1035.0580 1031.3211 1017.4368 0.00  294.27  294.09  297.40  290.34  0.62  1.16  1.08  1.09  25 16.01 63.60
2024 06 21 17:16:34 1718961394.70  978.4428 1035.1127 1030.5955 1017.1021 0.00  294.27  294.09  297.40  290.34  0.94  0.90  1.32  1.54  25 16.05 63.68
2024 06 21 17:16:34 1718961394.77  977.9086 1034.3735 1030.0624 1017.4668 0.00  294.27  294.09  297.46  290.27  0.86  1.10  0.84  1.77  25 16.03 63.34
2024 06 21 17:16:34 1718961394.83  978.2893 1034.6669 1029.7530 1017.5467 0.00  294.27  294.09  297.46  290.27  0.85  1.02  1.05  1.06  25 16.09 63.97
2024 06 21 17:16:34 1718961394.90  978.6314 1034.6115 1029.1149 1017.8692 0.00  294.27  294.09  297.46  290.27  0.65  0.99  1.12  1.41  25 16.34 63.93
2024 06 21 17:16:34 1718961394.96  977.7006 1034.6521 1028.9025 1018.5219 0.00  294.27  294.09  297.46  290.27  0.80  0.87  0.97  1.82  25 16.30 64.18
2024 06 21 17:16:35 1718961395.03  978.3565 1034.5046 1029.8837 1016.8925 0.00  294.27  294.15  297.46  290.34  0.85  0.63  1.87  0.89  25 16.22 64.13
2024 06 21 17:16:35 1718961395.09  977.9753 1034.5483 1029.5301 1018.0706 0.00  294.27  294.15  297.46  290.34  1.06  0.70  1.05  0.83  25 16.03 63.66
2024 06 21 17:16:35 1718961395.15  977.8372 1034.2550 1029.2229 1017.0385 0.00  294.27  294.15  297.46  290.34  0.77  1.07  0.73  0.78  25 15.96 63.90
2024 06 21 17:16:35 1718961395.22  978.3192 1034.2895 1029.0466 1017.9198 0.00  294.27  294.15  297.40  290.34  0.81  0.84  1.43  1.10  25 16.04 63.62
2024 06 21 17:16:35 1718961395.28  978.1697 1034.2185 1029.0294 1017.5046 0.00  294.27  294.09  297.40  290.34  0.81  0.88  1.36  1.58  25 16.07 63.97
2024 06 21 17:16:35 1718961395.35  977.6345 1034.3322 1029.5267 1018.6398 0.00  294.27  294.09  297.40  290.34  0.75  0.96  1.31  1.62  25 16.00 63.90
2024 06 21 17:16:35 1718961395.41  977.7314 1034.5726 1030.4083 1018.5665 0.00  294.27  294.09  297.40  290.34  0.66  0.87  1.37  1.54  25 16.00 63.92
2024 06 21 17:16:35 1718961395.47  978.2491 1034.5771 1029.8000 1019.9842 0.00  294.27  294.09  297.40  290.34  0.62  1.00  1.05  1.17  25 16.25 64.16
2024 06 21 17:16:35 1718961395.54  977.9910 1034.5935 1030.3401 1017.9178 0.00  294.27  294.09  297.40  290.34  0.81  0.91  1.59  0.75  25 16.01 63.97
2024 06 21 17:16:35 1718961395.60  978.1617 1034.8281 1031.3977 1018.6181 0.00  294.27  294.09  297.40  290.34  0.68  0.57  0.89  1.66  25 16.21 64.14
2024 06 21 17:16:35 1718961395.67  977.9123 1034.6730 1029.9975 1018.1334 0.00  294.27  294.09  297.40  290.34  0.80  1.01  1.20  1.71  25 16.00 63.94
2024 06 21 17:16:35 1718961395.73  978.4366 1035.0388 1029.7696 1017.0090 0.00  294.27  294.09  297.40  290.34  0.51  0.81  0.79  1.17  25 15.99 63.66
2024 06 21 17:16:35 1718961395.80  978.0440 1034.6335 1029.9998 1017.3242 0.00  294.27  294.09  297.40  290.34  0.97  1.31  0.87  0.71  25 16.00 63.57
2024 06 21 17:16:35 1718961395.86  978.2193 1034.8109 1029.7776 1017.5167 0.00  294.21  294.09  297.40  290.34  1.00  0.95  0.93  0.80  25 16.14 64.59
2024 06 21 17:16:35 1718961395.92  977.8799 1035.0171 1030.0524 1017.1553 0.00  294.21  294.09  297.40  290.34  0.82  1.02  0.64  1.10  25 16.26 63.82
2024 06 21 17:16:35 1718961395.99  978.2361 1034.9077 1029.5501 1017.7308 0.00  294.21  294.09  297.46  290.34  0.86  1.21  0.76  1.98  25 16.04 63.96
2024 06 21 17:16:36 1718961396.05  978.3172 1034.8135 1030.6177 1019.0838 0.00  294.27  294.09  297.46  290.34  0.84  0.92  1.06  1.26  25 15.98 63.95
2024 06 21 17:16:36 1718961396.12  978.5834 1034.0628 1030.5718 1017.8388 0.00  294.27  294.09  297.46  290.34  0.99  0.99  1.48  0.91  25 16.26 64.14
2024 06 21 17:16:36 1718961396.18  978.0282 1034.4836 1030.5737 1017.7309 0.00  294.27  294.09  297.40  290.34  0.69  0.84  1.66  1.15  25 16.22 64.16
2024 06 21 17:16:36 1718961396.25  978.4793 1034.2597 1030.7947 1019.4275 0.00  294.27  294.09  297.40  290.34  0.58  0.89  1.52  1.01  25 16.29 63.87
2024 06 21 17:16:36 1718961396.31  978.2012 1034.4008 1029.5346 1018.3824 0.00  294.27  294.09  297.40  290.34  1.02  0.96  0.93  1.33  25 15.77 63.69
2024 06 21 17:16:36 1718961396.37  978.6644 1034.7003 1030.3097 1017.5423 0.00  294.27  294.09  297.40  290.34  0.88  1.21  1.07  1.15  25 16.28 64.21
2024 06 21 17:16:36 1718961396.44  978.6316 1034.6435 1029.8677 1018.1113 0.00  294.27  294.09  297.40  290.34  0.75  0.87  0.98  1.47  25 16.21 64.14
2024 06 21 17:16:36 1718961396.50  978.2943 1035.0387 1030.1073 1017.8869 0.00  294.27  294.09  297.40  290.34  0.77  0.79  0.72  2.25  25 16.00 63.93
2024 06 21 17:16:36 1718961396.57  977.7731 1034.5714 1029.9236 1019.4258 0.00  294.34  294.09  297.40  290.34  0.84  0.88  0.95  0.84  25 15.98 63.91
2024 06 21 17:16:36 1718961396.63  978.2850 1034.7256 1030.2502 1017.9800 0.00  294.34  294.09  297.40  290.34  1.09  0.99  0.77  0.54  25 16.01 63.90
2024 06 21 17:16:36 1718961396.70  977.9832 1034.8907 1030.9162 1017.7936 0.00  294.34  294.09  297.46  290.40  1.17  0.83  1.06  0.71  25 16.30 64.19
2024 06 21 17:16:36 1718961396.76  978.2102 1034.4064 1030.6384 1018.6808 0.00  294.34  294.09  297.46  290.40  1.10  0.54  1.51  1.25  25 16.21 63.57
2024 06 21 17:16:36 1718961396.82  977.9317 1035.6578 1030.5509 1018.8328 0.00  294.27  294.09  297.46  290.40  0.77  1.16  1.66  1.50  25 16.04 63.96
2024 06 21 17:16:36 1718961396.89  978.3579 1034.7037 1030.1717 1017.1727 0.00  294.27  294.09  297.46  290.40  0.89  1.09  0.72  0.84  25 15.99 63.13
2024 06 21 17:16:36 1718961396.95  978.5350 1034.8278 1030.5033 1017.6950 0.00  294.27  294.09  297.40  290.34  1.19  1.15  1.43  0.98  25 16.26 64.17
2024 06 21 17:16:37 1718961397.02  978.3659 1034.2997 1030.3626 1017.7166 0.00  294.27  294.09  297.40  290.34  0.94  0.88  1.30  0.72  25 16.01 63.90
2024 06 21 17:16:37 1718961397.08  978.1706 1034.6795 1029.5598 1017.9682 0.00  294.27  294.09  297.40  290.34  0.92  0.98  1.69  1.58  25 16.04 63.96
2024 06 21 17:16:37 1718961397.15  977.9554 1034.7313 1029.7030 1019.1425 0.00  294.27  294.09  297.46  290.34  0.81  0.81  0.96  1.19  25 16.23 64.17
2024 06 21 17:16:37 1718961397.21  977.8491 1035.0087 1030.1269 1019.4542 0.00  294.27  294.09  297.46  290.34  1.01  0.68  1.18  1.48  25 16.00 63.61
2024 06 21 17:16:37 1718961397.27  978.8382 1034.9149 1029.3918 1017.6002 0.00  294.27  294.09  297.46  290.34  0.76  0.82  0.82  1.04  25 16.02 63.95
2024 06 21 17:16:37 1718961397.34  977.6358 1034.9347 1031.2818 1017.2457 0.00  294.27  294.09  297.46  290.34  1.06  1.13  1.54  0.79  25 16.23 64.17
2024 06 21 17:16:37 1718961397.40  978.1846 1034.7732 1030.5972 1018.1481 0.00  294.27  294.09  297.40  290.34  0.98  0.81  1.71  1.41  25 16.22 64.14
2024 06 21 17:16:37 1718961397.47  978.0921 1035.1754 1031.6865 1018.0120 0.00  294.27  294.09  297.40  290.34  0.81  0.96  0.68  2.17  25 16.26 63.87
2024 06 21 17:16:37 1718961397.53  977.9504 1035.1885 1030.5103 1018.0674 0.00  294.27  294.09  297.40  290.34  0.82  0.77  2.44  1.17  25 16.02 63.93
2024 06 21 17:16:37 1718961397.60  978.1711 1034.7901 1031.0244 1017.6634 0.00  294.27  294.09  297.40  290.34  1.05  0.87  1.40  0.79  25 16.06 63.91
2024 06 21 17:16:37 1718961397.66  977.8707 1034.7025 1031.4290 1017.4380 0.00  294.27  294.09  297.40  290.34  1.06  0.85  1.21  0.62  25 16.06 63.65
2024 06 21 17:16:37 1718961397.72  978.3007 1034.5027 1030.4553 1018.0131 0.00  294.27  294.09  297.40  290.34  0.93  0.90  1.70  1.57  25 16.00 63.90
2024 06 21 17:16:37 1718961397.79  978.4244 1034.2908 1030.4187 1017.6050 0.00  294.27  294.09  297.40  290.34  0.49  0.91  1.51  2.03  25 16.06 63.95
2024 06 21 17:16:37 1718961397.85  978.3965 1034.6890 1029.9672 1017.7701 0.00  294.27  294.09  297.40  290.34  0.92  1.05  0.74  1.56  25 16.08 63.91
2024 06 21 17:16:37 1718961397.92  978.5655 1034.5923 1030.8974 1017.7795 0.00  294.27  294.09  297.46  290.34  0.75  0.68  1.20  1.39  25 16.03 63.93
2024 06 21 17:16:37 1718961397.98  978.0671 1034.8666 1029.5805 1017.4602 0.00  294.21  294.09  297.46  290.34  0.94  1.27  0.72  1.08  25 16.06 63.66
2024 06 21 17:16:38 1718961398.04  978.3625 1034.6354 1029.7554 1017.8269 0.00  294.21  294.09  297.46  290.34  0.99  0.58  0.87  0.79  25 16.05 63.98
2024 06 21 17:16:38 1718961398.11  977.8754 1034.9495 1028.9965 1017.8008 0.00  294.21  294.09  297.46  290.40  1.09  0.98  0.76  0.89  25 16.24 64.17
2024 06 21 17:16:38 1718961398.17  978.0436 1035.2164 1029.7076 1017.5629 0.00  294.21  294.09  297.46  290.40  1.00  0.82  0.80  1.05  25 16.02 63.65
2024 06 21 17:16:38 1718961398.24  977.9199 1035.0093 1030.8828 1017.3202 0.00  294.27  294.09  297.46  290.40  0.86  0.84  1.84  0.85  25 15.75 63.62
2024 06 21 17:16:38 1718961398.30  978.1840 1034.9258 1030.3013 1017.2050 0.00  294.27  294.09  297.46  290.40  1.02  1.00  1.02  0.87  25 16.05 63.90
2024 06 21 17:16:38 1718961398.37  978.2901 1034.8652 1030.2195 1018.5064 0.00  294.27  294.09  297.40  290.40  0.90  1.11  0.75  1.62  25 16.05 63.97
2024 06 21 17:16:38 1718961398.43  977.6997 1035.2229 1030.2863 1019.3494 0.00  294.27  294.09  297.40  290.40  1.07  0.80  1.89  0.80  25 16.05 63.90
2024 06 21 17:16:38 1718961398.49  978.5612 1034.5347 1030.0302 1017.3960 0.00  294.27  294.09  297.40  290.40  0.81  1.04  0.84  0.54  25 16.33 64.22
2024 06 21 17:16:38 1718961398.56  977.9056 1034.8878 1030.0394 1017.9985 0.00  294.27  294.09  297.40  290.40  1.18  1.08  1.14  0.86  25 16.28 64.14
2024 06 21 17:16:38 1718961398.62  977.8570 1034.1611 1030.2009 1017.9172 0.00  294.27  294.09  297.40  290.40  0.91  0.70  1.10  1.58  25 16.04 63.61
2024 06 21 17:16:38 1718961398.69  977.9787 1035.0585 1029.5456 1017.7918 0.00  294.27  294.09  297.40  290.40  0.95  0.61  0.83  0.78  25 15.79 63.65
2024 06 21 17:16:38 1718961398.75  977.7655 1034.8987 1030.0670 1017.5159 0.00  294.27  294.09  297.40  290.40  1.03  1.08  1.10  0.94  25 16.24 64.22
2024 06 21 17:16:38 1718961398.82  977.8692 1034.0888 1029.3281 1018.0317 0.00  294.27  294.09  297.40  290.40  0.38  1.14  0.90  0.73  25 15.99 63.85
2024 06 21 17:16:38 1718961398.88  978.1521 1034.1454 1029.6791 1018.6309 0.00  294.27  294.15  297.40  290.40  1.11  1.03  1.16  1.97  25 16.32 63.91
2024 06 21 17:16:38 1718961398.94  978.2910 1034.2997 1029.9083 1016.8921 0.00  294.27  294.15  297.40  290.40  0.99  0.89  1.30  1.16  25 15.97 63.87
2024 06 21 17:16:39 1718961399.01  978.0397 1034.4057 1031.3468 1017.2956 0.00  294.27  294.15  297.40  290.40  0.66  0.85  1.04  1.37  25 15.98 63.63
2024 06 21 17:16:39 1718961399.07  978.3835 1034.4787 1030.1049 1017.7894 0.00  294.27  294.09  297.46  290.40  0.82  0.91  0.86  0.80  25 15.75 63.64
2024 06 21 17:16:39 1718961399.14  978.5472 1034.6919 1029.6815 1018.1889 0.00  294.27  294.09  297.46  290.40  0.95  0.90  0.85  0.55  25 16.00 63.96
2024 06 21 17:16:39 1718961399.20  977.9984 1034.9741 1029.3717 1020.4384 0.00  294.27  294.09  297.46  290.40  0.78  1.05  1.60  1.53  25 16.30 63.92
2024 06 21 17:16:39 1718961399.26  977.9303 1034.3924 1030.2228 1018.4463 0.00  294.27  294.09  297.46  290.40  0.81  1.10  0.82  2.37  25 16.03 63.92
2024 06 21 17:16:39 1718961399.33  978.4720 1034.8385 1030.1969 1017.4531 0.00  294.27  294.09  297.46  290.40  1.07  0.77  0.98  1.25  25 16.01 63.65
2024 06 21 17:16:39 1718961399.39  978.2091 1034.9258 1029.6412 1018.2086 0.00  294.27  294.09  297.46  290.40  0.86  1.14  0.64  0.91  25 16.05 63.39
2024 06 21 17:16:39 1718961399.46  978.3910 1034.8762 1030.2045 1019.2626 0.00  294.27  294.09  297.46  290.40  0.82  0.92  0.97  1.03  25 16.01 63.93
2024 06 21 17:16:39 1718961399.52  977.7243 1034.9903 1031.0854 1017.4376 0.00  294.27  294.09  297.46  290.40  1.00  0.99  1.76  2.16  25 16.26 63.92
2024 06 21 17:16:39 1718961399.59  978.2203 1034.9851 1029.9354 1018.7636 0.00  294.27  294.09  297.40  290.40  0.68  0.75  2.01  1.94  25 15.97 63.86
2024 06 21 17:16:39 1718961399.65  977.8417 1034.0210 1031.2114 1019.0167 0.00  294.27  294.09  297.40  290.40  0.95  0.74  1.71  1.25  25 15.99 63.89
2024 06 21 17:16:39 1718961399.71  977.9909 1034.6878 1029.3407 1017.3344 0.00  294.27  294.09  297.40  290.40  0.59  0.62  1.76  1.20  25 16.02 63.90
2024 06 21 17:16:39 1718961399.78  978.2044 1034.9178 1030.9067 1017.4315 0.00  294.27  294.09  297.40  290.46  0.95  0.69  1.69  1.07  25 16.05 63.68
2024 06 21 17:16:39 1718961399.84  977.8121 1034.6286 1029.5172 1018.7442 0.00  294.27  294.09  297.46  290.46  0.91  0.83  1.26  1.45  25 16.02 63.97
2024 06 21 17:16:39 1718961399.91  978.0717 1034.5492 1029.9022 1017.4540 0.00  294.27  294.09  297.46  290.46  0.93  0.82  1.44  1.28  25 16.32 64.15
2024 06 21 17:16:39 1718961399.97  978.4652 1034.6814 1030.1549 1017.3256 0.00  294.27  294.09  297.46  290.46  0.56  0.83  1.17  0.76  25 16.03 63.96
2024 06 21 17:16:40 1718961400.03  978.1225 1034.3761 1030.1955 1017.9533 0.00  294.27  294.09  297.46  290.46  0.66  1.11  1.35  0.75  25 15.97 63.88
2024 06 21 17:16:40 1718961400.10  978.3944 1035.4041 1031.4145 1017.8000 0.00  294.27  294.09  297.46  290.46  0.60  1.02  1.28  1.04  25 15.75 63.65
2024 06 21 17:16:40 1718961400.16  978.1680 1034.8415 1029.3550 1018.9333 0.00  294.27  294.09  297.46  290.46  1.08  1.06  1.96  1.42  25 16.29 64.21
2024 06 21 17:16:40 1718961400.23  978.2786 1034.7583 1030.7054 1017.5525 0.00  294.27  294.09  297.46  290.46  0.80  1.05  0.90  2.43  25 16.28 64.18
2024 06 21 17:16:40 1718961400.29  978.1100 1035.0671 1029.5265 1018.6830 0.00  294.27  294.09  297.46  290.46  0.69  0.75  0.78  1.81  25 16.22 63.84
2024 06 21 17:16:40 1718961400.36  978.6176 1034.9943 1029.5296 1018.1098 0.00  294.27  294.09  297.46  290.46  1.04  0.90  0.80  0.60  25 16.00 63.91
2024 06 21 17:16:40 1718961400.42  977.7317 1035.1094 1029.8435 1018.6404 0.00  294.27  294.09  297.46  290.46  1.11  1.04  1.64  1.11  25 16.05 63.96
2024 06 21 17:16:40 1718961400.48  978.1645 1035.0727 1029.2658 1016.6883 0.00  294.27  294.09  297.46  290.46  0.58  0.91  0.76  1.24  25 16.05 63.38
2024 06 21 17:16:40 1718961400.55  978.3552 1035.1788 1029.9193 1017.7160 0.00  294.27  294.09  297.46  290.46  0.84  0.89  0.93  0.78  25 15.76 63.65
2024 06 21 17:16:40 1718961400.61  977.8288 1035.0940 1030.0234 1017.5699 0.00  294.27  294.09  297.46  290.46  0.95  0.91  0.83  0.81  25 16.01 63.90
2024 06 21 17:16:40 1718961400.68  977.9564 1034.8681 1029.4106 1018.3465 0.00  294.27  294.09  297.46  290.46  1.03  0.74  1.13  0.84  25 16.08 63.96
2024 06 21 17:16:40 1718961400.74  978.2635 1034.9107 1029.2757 1017.8355 0.00  294.27  294.09  297.46  290.46  0.68  0.74  1.54  1.73  25 16.00 63.89
2024 06 21 17:16:40 1718961400.81  978.3624 1034.6966 1029.5086 1018.5931 0.00  294.27  294.09  297.46  290.46  0.64  0.95  0.87  1.82  25 16.04 63.93
2024 06 21 17:16:40 1718961400.87  978.8113 1035.0828 1030.4508 1019.9204 0.00  294.27  294.09  297.46  290.46  1.28  1.13  1.85  1.33  25 16.05 63.22
2024 06 21 17:16:40 1718961400.93  978.1703 1034.6164 1029.5874 1019.3400 0.00  294.27  294.09  297.46  290.46  0.83  0.84  0.64  2.00  25 16.29 64.12
2024 06 21 17:16:40 1718961401.00  977.9721 1034.8232 1030.5411 1018.0870 0.00  294.27  294.09  297.52  290.46  0.94  0.82  1.03  1.26  25 16.33 64.26
2024 06 21 17:16:41 1718961401.06  977.6579 1034.6358 1030.3308 1018.6192 0.00  294.34  294.09  297.52  290.46  0.81  0.96  1.04  1.18  25 16.26 63.85
2024 06 21 17:16:41 1718961401.13  978.2007 1034.9799 1029.5467 1019.2939 0.00  294.34  294.09  297.52  290.46  0.67  0.91  1.10  1.84  25 16.00 63.39
2024 06 21 17:16:41 1718961401.19  977.9867 1034.2589 1031.6283 1018.6728 0.00  294.34  294.09  297.52  290.46  0.89  1.05  0.80  2.10  25 16.01 63.37
2024 06 21 17:16:41 1718961401.25  978.1459 1034.6737 1030.3868 1017.2598 0.00  294.34  294.15  297.40  290.46  0.81  1.18  0.94  1.04  25 16.00 63.31
2024 06 21 17:16:41 1718961401.32  977.7697 1034.8889 1030.5202 1019.3597 0.00  294.27  294.15  297.40  290.46  0.89  0.74  1.32  1.40  25 15.78 63.68
2024 06 21 17:16:41 1718961401.38  978.2391 1034.6632 1029.8099 1018.9892 0.00  294.27  294.15  297.40  290.46  0.68  0.88  0.88  1.50  25 16.01 63.64
2024 06 21 17:16:41 1718961401.45  978.3979 1035.1490 1031.2587 1017.6553 0.00  294.27  294.15  297.40  290.46  0.97  0.68  1.81  1.65  25 16.01 63.90
2024 06 21 17:16:41 1718961401.51  977.8334 1034.8470 1029.5900 1019.1386 0.00  294.27  294.09  297.46  290.46  1.16  0.97  1.10  1.54  25 16.07 63.94
2024 06 21 17:16:41 1718961401.57  978.4215 1035.1318 1029.9533 1018.1038 0.00  294.27  294.09  297.46  290.46  1.00  0.78  1.17  1.37  25 16.07 63.98
2024 06 21 17:16:41 1718961401.64  977.6896 1035.0939 1031.2614 1017.9803 0.00  294.27  294.09  297.46  290.46  0.86  0.87  1.11  1.07  25 16.05 63.88
2024 06 21 17:16:41 1718961401.70  978.2069 1034.0435 1030.2053 1017.8716 0.00  294.27  294.09  297.46  290.46  0.69  0.77  0.80  0.92  25 16.03 63.34
2024 06 21 17:16:41 1718961401.77  977.8525 1034.5154 1029.5988 1017.5389 0.00  294.21  294.09  297.46  290.46  0.46  0.67  0.88  0.81  25 16.15 63.72
2024 06 21 17:16:41 1718961401.83  977.6557 1034.5877 1029.5949 1017.6949 0.00  294.21  294.09  297.46  290.46  1.15  0.82  0.78  0.63  25 16.23 64.19
2024 06 21 17:16:41 1718961401.89  978.2788 1035.1099 1029.9715 1017.4231 0.00  294.21  294.09  297.46  290.46  0.76  0.81  0.75  0.66  25 15.68 63.32
2024 06 21 17:16:41 1718961401.96  978.1428 1034.6803 1030.0181 1017.7326 0.00  294.21  294.15  297.46  290.52  0.88  0.66  1.28  0.98  25 16.07 63.94
2024 06 21 17:16:42 1718961402.02  978.1603 1034.6919 1030.4288 1019.1129 0.00  294.34  294.15  297.52  290.52  0.69  0.84  1.88  1.60  25 16.26 64.27
2024 06 21 17:16:42 1718961402.09  977.7399 1034.6597 1031.0864 1019.2369 0.00  294.34  294.15  297.52  290.52  1.28  0.91  0.97  1.95  25 16.23 64.10
2024 06 21 17:16:42 1718961402.15  977.7127 1034.3216 1029.6825 1017.4096 0.00  294.34  294.15  297.52  290.52  0.67  0.88  0.85  1.47  25 16.07 63.69
2024 06 21 17:16:42 1718961402.22  978.3445 1034.8452 1029.8671 1017.7435 0.00  294.34  294.09  297.46  290.52  0.95  0.90  1.21  1.05  25 16.29 64.19
2024 06 21 17:16:42 1718961402.28  977.8180 1034.4939 1029.6350 1017.1586 0.00  294.27  294.09  297.46  290.52  0.80  0.78  1.08  0.75  25 16.00 63.90
2024 06 21 17:16:42 1718961402.35  977.7922 1034.6275 1029.9478 1017.9346 0.00  294.27  294.09  297.46  290.52  1.06  0.84  0.98  0.73  25 16.24 63.85
2024 06 21 17:16:42 1718961402.41  978.7565 1034.3694 1030.0800 1017.7657 0.00  294.27  294.09  297.46  290.52  0.91  1.21  0.89  1.08  25 16.29 64.13
2024 06 21 17:16:42 1718961402.48  978.2846 1034.8767 1030.5150 1018.6588 0.00  294.21  294.09  297.46  290.52  0.72  1.07  0.93  1.21  25 16.30 63.95
2024 06 21 17:16:42 1718961402.54  978.4765 1035.0481 1029.5418 1018.3072 0.00  294.21  294.09  297.46  290.52  1.01  1.30  1.44  1.05  25 15.97 63.60
2024 06 21 17:16:42 1718961402.60  978.2381 1035.4098 1030.5530 1018.1077 0.00  294.21  294.09  297.46  290.52  0.66  0.74  0.99  1.24  25 16.05 63.10
2024 06 21 17:16:42 1718961402.67  977.8571 1034.6669 1029.6284 1017.8220 0.00  294.21  294.09  297.46  290.52  1.19  0.98  1.09  1.96  25 16.03 63.93
2024 06 21 17:16:42 1718961402.73  978.0592 1034.4750 1029.9777 1017.7783 0.00  294.27  294.09  297.46  290.52  0.82  1.29  0.89  0.96  25 16.03 63.93
2024 06 21 17:16:42 1718961402.80  977.9682 1034.4773 1029.8070 1017.9675 0.00  294.27  294.09  297.46  290.52  0.87  0.84  1.23  0.68  25 16.04 63.95
2024 06 21 17:16:42 1718961402.86  978.1402 1034.9647 1029.8347 1017.6036 0.00  294.27  294.09  297.46  290.52  0.69  0.72  1.21  1.31  25 16.29 64.15
2024 06 21 17:16:42 1718961402.93  977.5983 1034.4753 1029.4096 1018.3793 0.00  294.27  294.09  297.52  290.52  1.36  0.94  0.87  1.11  25 16.02 63.33
2024 06 21 17:16:42 1718961402.99  977.5021 1034.6735 1030.0834 1017.8008 0.00  294.27  294.09  297.52  290.52  0.82  1.19  0.79  1.07  25 16.03 63.90
2024 06 21 17:16:43 1718961403.05  978.1441 1034.9452 1030.0040 1017.7806 0.00  294.27  294.09  297.52  290.52  0.91  0.66  0.90  0.64  25 16.03 63.97
2024 06 21 17:16:43 1718961403.12  977.6106 1034.8387 1030.2504 1017.7403 0.00  294.27  294.09  297.52  290.52  0.85  0.93  1.16  0.84  25 16.02 63.93
2024 06 21 17:16:43 1718961403.18  978.6343 1034.1626 1030.3163 1017.2643 0.00  294.27  294.09  297.46  290.52  1.19  0.81  1.56  1.92  25 16.25 63.65
2024 06 21 17:16:43 1718961403.25  977.9044 1034.4324 1031.3379 1020.1034 0.00  294.27  294.09  297.46  290.52  0.88  0.99  1.37  0.92  25 16.27 64.15
2024 06 21 17:16:43 1718961403.31  978.3313 1034.4574 1029.8312 1017.3895 0.00  294.27  294.09  297.46  290.52  0.82  1.04  0.68  1.61  25 16.06 63.91
2024 06 21 17:16:43 1718961403.37  978.2382 1034.5177 1030.1452 1019.7515 0.00  294.27  294.09  297.46  290.52  0.93  0.63  1.13  1.40  25 16.04 63.96
2024 06 21 17:16:43 1718961403.44  978.1436 1034.6093 1030.0447 1018.5055 0.00  294.27  294.09  297.46  290.52  0.97  1.17  1.09  1.34  25 16.18 64.15
2024 06 21 17:16:43 1718961403.50  978.1309 1034.7609 1030.7746 1017.3943 0.00  294.27  294.09  297.46  290.52  0.87  0.67  1.08  1.60  25 16.25 63.88
2024 06 21 17:16:43 1718961403.57  977.8425 1034.8270 1029.6998 1017.8339 0.00  294.27  294.09  297.46  290.52  1.22  0.93  1.10  0.78  25 16.05 63.92
2024 06 21 17:16:43 1718961403.63  978.3067 1034.6555 1029.6938 1017.2343 0.00  294.27  294.09  297.46  290.52  1.14  1.03  0.73  0.92  25 16.01 63.68
2024 06 21 17:16:43 1718961403.70  977.9977 1035.0359 1030.6445 1017.0376 0.00  294.27  294.09  297.46  290.52  0.80  0.87  1.11  1.09  25 16.03 63.63
2024 06 21 17:16:43 1718961403.76  978.3967 1034.9637 1031.1997 1018.6489 0.00  294.27  294.09  297.46  290.52  0.85  0.88  0.84  1.35  25 16.22 64.16
2024 06 21 17:16:43 1718961403.82  978.3405 1034.5091 1030.5618 1017.4377 0.00  294.27  294.09  297.46  290.52  0.61  0.73  1.56  1.63  25 16.04 63.34
2024 06 21 17:16:43 1718961403.89  977.8161 1034.9481 1030.1079 1017.8814 0.00  294.27  294.09  297.46  290.52  1.04  0.79  1.64  1.37  25 16.04 63.98
2024 06 21 17:16:43 1718961403.95  978.8998 1034.3999 1029.6149 1017.8704 0.00  294.27  294.09  297.46  290.52  0.73  0.76  1.27  2.35  25 16.29 64.21
